drip|fall in drops （液体）滴下，沥下|e.g. She was hot and sweat [[dripped]] into her eyes.；e.g. Her boots were muddy and her hair was [[dripping]].
drip|let liquid fall in drops 滴（水）；滴下（液体）|e.g. She was hot and sweat [[dripped]] into her eyes.；e.g. Her boots were muddy and her hair was [[dripping]].
breathtaking|1) breathless 使人喘不过气来的|e.g. She had a car accident and suffered a [[breathtaking]] pain.；e.g. The view from my bedroom window was absolutely [[breathtaking]].
breathtaking|"2) very impressive, exciting, or surprising 激动人心的；惊人的；令人惊叹的"|e.g. She had a car accident and suffered a [[breathtaking]] pain.；e.g. The view from my bedroom window was absolutely [[breathtaking]].
fulfillment|"[U]  the feeling of being happy and satisfied with your life because you are doing interesting, useful, or important things 成就感；充实感"|e.g. Are you looking for greater [[fulfillment]] and satisfaction in your work?
joyful|"very happy, or likely to make people very happy 欢乐的；令人高兴的"|e.g. It was a [[joyful]] reunion of all the family.
parallel|1) (fml.) similar and happening at the same time 相似的；同时发生的|e.g. Social changes in Britain are matched by [[parallel]] trends in some other countries.；e.g. The railway is [[parallel]] with the canal.
parallel|"2) two lines, paths, etc. that are parallel to each other are the same distance apart along their whole length 平行的"|e.g. Social changes in Britain are matched by [[parallel]] trends in some other countries.；e.g. The railway is [[parallel]] with the canal.
unparalleled|"(fml.) bigger, better, or worse than anything else 无比的；无双的；空前的"|e.g. They enjoyed success on a scale [[unparalleled]] by any previous pop group.
brutal|1) not pleasant and not sensitive to people's feelings 伤人的；不顾他人感受的|"e.g. She spoke with [[brutal]] honesty — I was too old for the job.；e.g. Jensen is a dangerous man, and can be very [[brutal]] and reckless (不顾后果的)."
brutal|2) very cruel and violent 野蛮的；凶残的|"e.g. She spoke with [[brutal]] honesty — I was too old for the job.；e.g. Jensen is a dangerous man, and can be very [[brutal]] and reckless (不顾后果的)."
honesty|[U] the quality of being honest 诚实；正直；坦诚|e.g. She answered all my questions with her usual [[honesty]].
unbearable|"too unpleasant, painful, or annoying to deal with 难以忍受的；承受不住的；无法容忍的"|e.g. The atmosphere at work at the moment is quite [[unbearable]].
tease|"laugh at sb. and make jokes in order to have fun by embarrassing them, either in a friendly way or in an unkind way 戏弄；逗弄；拿···取笑（开玩笑）"|e.g. I used to hate being [[teased]] about my red hair when I was at school.
taunt|try to make sb. angry or upset by saying unkind things to them （用语言）挑衅，侮辱，嘲弄，奚落|e.g. It's wrong for you to [[taunt]] him because of his size.
tempt|"1) make sb. want to have or do sth., even though they know they really should not 诱惑；引诱；诱使"|e.g. Don't [[tempt]] thieves by leaving valuables clearly visible.；e.g. They [[tempted]] him to join the company by offering him a large salary and a company car.
tempt|2) try to persuade sb. to do sth. by making it seem attractive 劝说；鼓励|e.g. Don't [[tempt]] thieves by leaving valuables clearly visible.；e.g. They [[tempted]] him to join the company by offering him a large salary and a company car.
loyal|"always supporting your friends, principles, country, etc. 忠贞的；忠实的；忠诚的"|e.g. Jack has been a [[loyal]] worker in this company for almost 50 years.
resist|(usu. in negatives) stop yourself from having sth. that you like very much or doing sth. that you want to do 忍住；按捺|e.g. He was unable to [[resist]] the temptation to buy the wallet.
celebration|"1) [C, U] the act of celebrating 庆祝；祝贺；颂扬"|e.g. This was not a memorial service but a [[celebration]] of his life.；e.g. There were wild street [[celebrations]] when England won the Cup.
celebration|2) [C] an occasion or party when you celebrate sth. 庆祝会；庆祝活动|e.g. This was not a memorial service but a [[celebration]] of his life.；e.g. There were wild street [[celebrations]] when England won the Cup.
alongside|used to say that people or things do sth. or exist together at the same time 与···一起；与···同时|e.g. Most of the staff refused to work [[alongside]] the new team.；e.g. He crossed the street and walked [[alongside]] the park.
alongside|next to the side of sth. 在（···）旁边|e.g. Most of the staff refused to work [[alongside]] the new team.；e.g. He crossed the street and walked [[alongside]] the park.
addiction|"[C, U] an inability to stop doing or using sth., esp. sth. harmful 上瘾"|e.g. He is now fighting his [[addiction]] to alcohol.
distraction|1) [C] a pleasant activity 娱乐；消遣|"e.g. After a long day of work, I found boating a [[distraction]].；e.g. I study in the library as there are too many [[distractions]] at home."
distraction|"2) [C, U] sth. that stops you paying attention to what you are doing 使人分心的事物"|"e.g. After a long day of work, I found boating a [[distraction]].；e.g. I study in the library as there are too many [[distractions]] at home."
sunrise|"1) [C, U] the colored part of the sky where the sun is appearing in the morning 日出；晨曦；朝霞"|e.g. There was a glorious [[sunrise]] over the mountains.；e.g. They went out at [[sunrise]] to go bird-watching.
sunrise|2) [U] the time when the sun first appears in the morning 日出（时分）；黎明；拂晓|e.g. There was a glorious [[sunrise]] over the mountains.；e.g. They went out at [[sunrise]] to go bird-watching.
graciously|"in a polite, kind, and generous way, esp. to people of a lower rank 有礼貌地，仁慈地，和蔼地，亲切地（尤指对较低阶层的人们）"|e.g. Mr. Martel [[graciously]] agreed to take time out of his busy schedule to answer some questions.
weaken|"1) make sb. lose their physical strength, or become physically weak （使）（某人）虚弱（衰弱）"|e.g. Elsa was [[weakened]] by her long illness.；e.g. The new evidence [[weakens]] the case against her.
weaken|"2) make sb. / sth. less powerful or less important, or become less powerful （使）变弱，削弱，减弱"|e.g. Elsa was [[weakened]] by her long illness.；e.g. The new evidence [[weakens]] the case against her.
bump|[C] a small raised area on a surface 凸起；隆起； 鼓包|"e.g. Her bicycle hit a [[bump]] in the road and threw her off.；e.g. Tim was a clumsy boy, always [[bumping]] into the furniture."
bump|hit or knock against sth. 碰；撞|"e.g. Her bicycle hit a [[bump]] in the road and threw her off.；e.g. Tim was a clumsy boy, always [[bumping]] into the furniture."
foreshadow|show or say that sth. will happen in the future 预示；是···的预兆|e.g. The storms of that year [[foreshadowed]] a long period of unstable weather conditions.
sideline|1) (~s) [pl.] the area just outside the lines that form the edge of a sports field （运动场的）场，边|"e.g. Wenger stood on the [[sidelines]] shouting instructions to his team.；e.g. Jim works in a bank, but teaches French in the evenings as a [[sideline]]."
sideline|"2) [C] an activity that you do as well as your main job or business, in order to earn more money 副业；兼职"|"e.g. Wenger stood on the [[sidelines]] shouting instructions to his team.；e.g. Jim works in a bank, but teaches French in the evenings as a [[sideline]]."
permanently|"always, or for a very long time 永久地；长久地"|e.g. Michael and his family have settled [[permanently]] in the States.
shrink|"(always + ad. / prep.) move back and away from sth., esp. because you are frightened （尤因恐惧而）退缩，畏缩"|e.g. His anger was enough to make the others [[shrink away]] from him.；e.g. Your sweater will [[shrink]] if you wash it at too high a temperature.
shrink|"become smaller, or make sth. smaller, through the effects of heat or water （使）缩小；（使）收缩"|e.g. His anger was enough to make the others [[shrink away]] from him.；e.g. Your sweater will [[shrink]] if you wash it at too high a temperature.
tackle|try to deal with a difficult problem 处理，对付（难题）|e.g. There is more than one way to [[tackle]] the problem.
prospect|"[C, U] the possibility that sth. will happen 可能性；希望"|e.g. There is every [[prospect]] of the weather remaining dry this week.
curve|"1) a bend in a road, river, etc. （道路、河流等的）弯曲处"|e.g. As he rounded the [[curve]] he saw her standing by the gate.；e.g. The seats were arranged to form a [[curve]].
curve|2) a line that gradually bends like part of a circle 曲线；弧线|e.g. As he rounded the [[curve]] he saw her standing by the gate.；e.g. The seats were arranged to form a [[curve]].
hurdle|1) one of a series of small fences that a person or horse has to jump over during a race （跨栏赛跑或马术比赛中用的）栏架|e.g. She cleared all the [[hurdles]] easily and raced to the finishing line.；e.g. Finding enough money for the project was the first [[hurdle]].
hurdle|2) a problem or difficulty that you must deal with before you can achieve sth. 障碍；困难|e.g. She cleared all the [[hurdles]] easily and raced to the finishing line.；e.g. Finding enough money for the project was the first [[hurdle]].
split|[C] (infml.) the end of a marriage or relationship — used esp. in newspapers and magazines 离婚，分手（尤作报刊用语）|e.g. She seems to be getting over her recent [[split]] with her fiancé.；e.g. The party is [[split]] over the issue of immigration.
split|"(split, split) divide, or make a group of people divide, into smaller groups that have very different opinions （组织内部）产生分歧，分裂"|e.g. She seems to be getting over her recent [[split]] with her fiancé.；e.g. The party is [[split]] over the issue of immigration.
crack|"break or make sth. break, either so that it gets lines on its surface, or so that it breaks into pieces （使）破裂；（使）裂开"|"e.g. Due to her carelessness, she fell and [[cracked]] a bone in her leg."
cracked|having one or more lines on the surface because it is damaged but not completely broken 有裂缝的；有裂痕的|e.g. She passed her tongue over her [[cracked]] lips and tried to speak.
by choice|"if you do sth. by choice, you do it because you want to do it and not because you are forced to do it 自己选择的；自愿的"|e.g. She repeated that she was very comfortable and lived here [[by choice]].
(all) to oneself|for only sb. to have or use; not shared 独有；专用|"e.g. I'm going out, so you'll have the place [[to yourself]]."
run out (of)|1) use all of sth. and not have any more left 用完，耗尽（某物）|e.g. Few of us would know what to do if the supermarkets [[ran out of]] food.；e.g. We must act now because time is [[running out]].
run out (of)|2) (of a supply of sth.) be used up （供应品）被用完，被耗尽|e.g. Few of us would know what to do if the supermarkets [[ran out of]] food.；e.g. We must act now because time is [[running out]].
be sick (and tired) of|(also be sick to death of) (spoken) be angry or bored with sth. that has been happening for a long time 对某事感到气愤（厌倦）|e.g. I'm [[sick of]] your rudeness — I won't have it any longer!
take sth. out on sb.|"treat sb. badly when you are angry or upset, even though it is not their fault 向（某人）发泄（不满等）；拿（某人）出气"|"e.g. When he's under pressure at work, he [[takes it out on]] me."
